booking_id,day_of_week,is_weekend,is_rack,ADR,net_revenue,net_ADR,lead_bin
RES-00408,Thursday,FALSE,FALSE,228.8,759.62,189.9,31+ days
RES-00409,Friday,TRUE,TRUE,170,846.6,141.1,8-14 days
RES-00410,Wednesday,FALSE,FALSE,189,470.61,156.87,0-7 days
RES-00411,Saturday,TRUE,FALSE,136,111.52,111.52,31+ days
RES-00412,Monday,FALSE,FALSE,108,190.08,95.04,15-30 days
RES-00413,Tuesday,FALSE,FALSE,168,504,168,15-30 days
RES-00414,Saturday,TRUE,FALSE,168,697.2,139.44,15-30 days
RES-00415,Thursday,FALSE,FALSE,234,767.52,191.88,0-7 days
RES-00416,Thursday,FALSE,FALSE,208,1098.24,183.04,15-30 days
RES-00417,Monday,FALSE,FALSE,96,506.88,84.48,8-14 days
RES-00418,Sunday,FALSE,FALSE,153,134.64,134.64,15-30 days
RES-00419,Wednesday,FALSE,FALSE,96,239.04,79.68,31+ days
RES-00420,Thursday,FALSE,FALSE,153,634.95,126.99,31+ days
RES-00421,Saturday,TRUE,TRUE,260,431.6,215.8,15-30 days
RES-00422,Sunday,FALSE,FALSE,189,189,189,31+ days
RES-00423,Sunday,FALSE,TRUE,170,282.2,141.1,15-30 days
RES-00424,Wednesday,FALSE,FALSE,105.6,346.37,86.59,15-30 days
RES-00425,Tuesday,FALSE,FALSE,228.8,1144,228.8,15-30 days
RES-00426,Saturday,TRUE,FALSE,96,288,96,0-7 days
RES-00427,Sunday,FALSE,FALSE,208,511.68,170.56,15-30 days
RES-00428,Wednesday,FALSE,FALSE,136,272,136,15-30 days
RES-00429,Wednesday,FALSE,FALSE,208,915.2,183.04,15-30 days
RES-00430,Saturday,TRUE,FALSE,96,239.04,79.68,0-7 days
RES-00431,Friday,TRUE,FALSE,228.8,201.34,201.34,31+ days
RES-00432,Monday,FALSE,FALSE,228.8,205.92,205.92,31+ days
RES-00433,Sunday,FALSE,TRUE,260,426.4,213.2,8-14 days
RES-00434,Tuesday,FALSE,TRUE,170,340,170,0-7 days
RES-00435,Tuesday,FALSE,FALSE,136,680,136,31+ days
RES-00436,Thursday,FALSE,FALSE,96,236.16,78.72,15-30 days
RES-00437,Tuesday,FALSE,FALSE,136,111.52,111.52,15-30 days
RES-00438,Tuesday,FALSE,FALSE,208,549.12,183.04,15-30 days
RES-00439,Friday,TRUE,FALSE,168,840,168,15-30 days
RES-00440,Friday,TRUE,FALSE,234,1170,234,31+ days
RES-00441,Monday,FALSE,FALSE,153,253.98,126.99,8-14 days
RES-00442,Wednesday,FALSE,FALSE,208,852.8,170.56,8-14 days
RES-00443,Friday,TRUE,FALSE,184.8,1108.8,184.8,31+ days
RES-00444,Wednesday,FALSE,FALSE,208,1035.84,172.64,8-14 days
RES-00445,Saturday,TRUE,FALSE,184.8,303.07,151.54,31+ days
RES-00446,Sunday,FALSE,FALSE,234,702,234,0-7 days
RES-00447,Thursday,FALSE,FALSE,153,612,153,8-14 days
RES-00448,Tuesday,FALSE,FALSE,208,187.2,187.2,0-7 days
RES-00449,Friday,TRUE,FALSE,168,278.88,139.44,31+ days
RES-00450,Monday,FALSE,FALSE,208,366.08,183.04,31+ days
RES-00451,Wednesday,FALSE,FALSE,234,767.52,191.88,0-7 days
RES-00452,Sunday,FALSE,FALSE,208,561.6,187.2,31+ days
RES-00453,Monday,FALSE,FALSE,153,550.8,137.7,0-7 days
RES-00454,Tuesday,FALSE,FALSE,168,672,168,15-30 days
RES-00455,Wednesday,FALSE,FALSE,136,816,136,15-30 days
RES-00456,Thursday,FALSE,FALSE,208,208,208,15-30 days
RES-00457,Tuesday,FALSE,TRUE,120,211.2,105.6,0-7 days
RES-00458,Thursday,FALSE,TRUE,120,600,120,15-30 days
RES-00459,Monday,FALSE,FALSE,153,306,153,0-7 days
RES-00460,Friday,TRUE,TRUE,210,630,210,15-30 days
RES-00461,Tuesday,FALSE,FALSE,228.8,562.85,187.62,31+ days
RES-00462,Tuesday,FALSE,TRUE,260,1040,260,15-30 days
RES-00463,Monday,FALSE,FALSE,168,336,168,15-30 days
RES-00464,Monday,FALSE,FALSE,153,380.97,126.99,31+ days
RES-00465,Tuesday,FALSE,TRUE,170,510,170,15-30 days
RES-00466,Tuesday,FALSE,FALSE,168,840,168,0-7 days
RES-00467,Thursday,FALSE,TRUE,120,120,120,31+ days
RES-00468,Saturday,TRUE,TRUE,210,697.2,174.3,31+ days
RES-00469,Sunday,FALSE,FALSE,168,137.76,137.76,0-7 days
RES-00470,Tuesday,FALSE,FALSE,96,345.6,86.4,31+ days
RES-00471,Wednesday,FALSE,TRUE,210,756,189,8-14 days
RES-00472,Friday,TRUE,FALSE,149.6,658.24,131.65,0-7 days
RES-00473,Tuesday,FALSE,FALSE,96,518.4,86.4,0-7 days
RES-00474,Tuesday,FALSE,FALSE,168,168,168,31+ days
RES-00475,Tuesday,FALSE,FALSE,108,540,108,15-30 days
RES-00476,Sunday,FALSE,TRUE,210,688.8,172.2,15-30 days
RES-00477,Tuesday,FALSE,FALSE,234,776.88,194.22,0-7 days
RES-00478,Wednesday,FALSE,FALSE,208,1248,208,0-7 days
RES-00479,Sunday,FALSE,FALSE,96,384,96,31+ days
RES-00480,Saturday,TRUE,FALSE,96,345.6,86.4,15-30 days
RES-00481,Tuesday,FALSE,FALSE,136,225.76,112.88,8-14 days
RES-00482,Saturday,TRUE,FALSE,168,413.28,137.76,15-30 days
RES-00483,Sunday,FALSE,FALSE,234,767.52,191.88,15-30 days
RES-00484,Friday,TRUE,TRUE,210,210,210,15-30 days
RES-00485,Thursday,FALSE,FALSE,136,111.52,111.52,31+ days
RES-00486,Saturday,TRUE,FALSE,208,170.56,170.56,31+ days
RES-00487,Friday,TRUE,FALSE,184.8,166.32,166.32,8-14 days
RES-00488,Wednesday,FALSE,TRUE,120,720,120,15-30 days
RES-00489,Monday,FALSE,FALSE,184.8,831.6,166.32,31+ days
RES-00490,Wednesday,FALSE,FALSE,228.8,1006.72,201.34,8-14 days
RES-00491,Sunday,FALSE,FALSE,136,677.28,112.88,31+ days
RES-00492,Tuesday,FALSE,FALSE,149.6,134.64,134.64,15-30 days
RES-00493,Thursday,FALSE,FALSE,149.6,748,149.6,8-14 days
RES-00494,Monday,FALSE,TRUE,120,105.6,105.6,15-30 days
RES-00495,Thursday,FALSE,FALSE,96,506.88,84.48,15-30 days
RES-00496,Saturday,TRUE,FALSE,105.6,633.6,105.6,0-7 days
RES-00497,Friday,TRUE,TRUE,120,211.2,105.6,15-30 days
RES-00498,Friday,TRUE,FALSE,108,486,97.2,15-30 days
RES-00499,Thursday,FALSE,FALSE,208,416,208,31+ days
RES-00500,Wednesday,FALSE,FALSE,105.6,185.86,92.93,15-30 days
RES-00501,Thursday,FALSE,FALSE,96,337.92,84.48,0-7 days
RES-00502,Friday,TRUE,FALSE,208,1023.36,170.56,31+ days
RES-00503,Wednesday,FALSE,TRUE,120,720,120,31+ days
RES-00504,Tuesday,FALSE,FALSE,168,739.2,147.84,15-30 days
RES-00505,Sunday,FALSE,FALSE,153,126.99,126.99,15-30 days
RES-00506,Saturday,TRUE,TRUE,260,639.6,213.2,15-30 days
RES-00507,Tuesday,FALSE,FALSE,168,147.84,147.84,31+ days
RES-00508,Sunday,FALSE,FALSE,208,549.12,183.04,0-7 days
RES-00509,Tuesday,FALSE,FALSE,108,442.8,88.56,8-14 days
RES-00510,Thursday,FALSE,FALSE,168,672,168,0-7 days
RES-00511,Monday,FALSE,FALSE,228.8,1125.7,187.62,31+ days
RES-00512,Thursday,FALSE,FALSE,136,338.64,112.88,15-30 days
RES-00513,Friday,TRUE,FALSE,108,177.12,88.56,15-30 days
RES-00514,Wednesday,FALSE,FALSE,208,1023.36,170.56,15-30 days
RES-00515,Sunday,FALSE,FALSE,168,756,151.2,0-7 days
RES-00516,Friday,TRUE,FALSE,108,648,108,31+ days
RES-00517,Tuesday,FALSE,FALSE,96,288,96,31+ days
RES-00518,Saturday,TRUE,FALSE,136,669.12,111.52,31+ days
RES-00519,Saturday,TRUE,FALSE,168,907.2,151.2,31+ days
RES-00520,Thursday,FALSE,TRUE,210,554.4,184.8,15-30 days
RES-00521,Tuesday,FALSE,TRUE,170,612,153,31+ days
RES-00522,Tuesday,FALSE,FALSE,234,383.76,191.88,15-30 days
RES-00523,Sunday,FALSE,FALSE,228.8,1208.06,201.34,31+ days
RES-00524,Friday,TRUE,FALSE,136,112.88,112.88,15-30 days
RES-00525,Tuesday,FALSE,FALSE,149.6,538.56,134.64,0-7 days
RES-00526,Tuesday,FALSE,FALSE,184.8,325.25,162.62,15-30 days
RES-00527,Sunday,FALSE,FALSE,168,840,168,31+ days
RES-00528,Saturday,TRUE,TRUE,260,1170,234,31+ days
RES-00529,Tuesday,FALSE,FALSE,136,119.68,119.68,15-30 days
RES-00530,Friday,TRUE,FALSE,105.6,570.24,95.04,31+ days
RES-00531,Sunday,FALSE,TRUE,210,924,184.8,31+ days
RES-00532,Monday,FALSE,FALSE,184.8,924,184.8,15-30 days
RES-00533,Thursday,FALSE,TRUE,170,598.4,149.6,31+ days
RES-00534,Wednesday,FALSE,FALSE,149.6,372.5,124.17,0-7 days
RES-00535,Saturday,TRUE,FALSE,108,540,108,0-7 days
RES-00536,Monday,FALSE,FALSE,234,1053,210.6,8-14 days
RES-00537,Friday,TRUE,FALSE,105.6,316.8,105.6,31+ days
RES-00538,Friday,TRUE,FALSE,96,159.36,79.68,0-7 days
RES-00539,Friday,TRUE,TRUE,120,120,120,15-30 days
RES-00540,Monday,FALSE,TRUE,120,240,120,8-14 days
RES-00541,Saturday,TRUE,FALSE,168,604.8,151.2,15-30 days
RES-00542,Sunday,FALSE,TRUE,170,170,170,31+ days
RES-00543,Thursday,FALSE,FALSE,108,216,108,0-7 days
RES-00544,Sunday,FALSE,FALSE,189,1134,189,31+ days
RES-00545,Monday,FALSE,FALSE,105.6,528,105.6,31+ days
RES-00546,Sunday,FALSE,FALSE,234,205.92,205.92,15-30 days
RES-00547,Thursday,FALSE,FALSE,189,567,189,15-30 days
RES-00548,Friday,TRUE,FALSE,208,172.64,172.64,15-30 days
RES-00549,Monday,FALSE,FALSE,105.6,105.6,105.6,31+ days
RES-00550,Thursday,FALSE,FALSE,168,453.6,151.2,15-30 days
RES-00551,Wednesday,FALSE,FALSE,184.8,606.14,151.54,15-30 days
RES-00552,Wednesday,FALSE,FALSE,105.6,105.6,105.6,15-30 days
RES-00553,Friday,TRUE,FALSE,96,159.36,79.68,31+ days
RES-00554,Thursday,FALSE,FALSE,96,86.4,86.4,31+ days
RES-00555,Tuesday,FALSE,FALSE,189,665.28,166.32,31+ days
RES-00556,Wednesday,FALSE,TRUE,120,492,98.4,31+ days
RES-00557,Monday,FALSE,FALSE,96,239.04,79.68,8-14 days
RES-00558,Monday,FALSE,TRUE,170,846.6,141.1,15-30 days
RES-00559,Friday,TRUE,FALSE,136,734.4,122.4,31+ days
RES-00560,Wednesday,FALSE,FALSE,105.6,371.71,92.93,8-14 days
RES-00561,Wednesday,FALSE,FALSE,149.6,448.8,149.6,15-30 days
RES-00562,Friday,TRUE,FALSE,136,119.68,119.68,31+ days
RES-00563,Thursday,FALSE,FALSE,136,225.76,112.88,8-14 days
RES-00564,Wednesday,FALSE,FALSE,136,119.68,119.68,0-7 days
RES-00565,Monday,FALSE,FALSE,153,153,153,15-30 days
RES-00566,Thursday,FALSE,FALSE,96,345.6,86.4,31+ days
RES-00567,Friday,TRUE,FALSE,108,354.24,88.56,15-30 days
RES-00568,Tuesday,FALSE,FALSE,136,680,136,15-30 days
RES-00569,Thursday,FALSE,TRUE,260,1560,260,15-30 days
RES-00570,Wednesday,FALSE,FALSE,153,673.2,134.64,8-14 days
RES-00571,Tuesday,FALSE,TRUE,210,871.5,174.3,0-7 days
RES-00572,Friday,TRUE,FALSE,208,208,208,31+ days
RES-00573,Saturday,TRUE,FALSE,96,236.16,78.72,31+ days
RES-00574,Friday,TRUE,TRUE,260,468,234,31+ days
RES-00575,Friday,TRUE,TRUE,210,688.8,172.2,15-30 days
RES-00576,Tuesday,FALSE,FALSE,153,137.7,137.7,15-30 days
RES-00577,Sunday,FALSE,FALSE,208,1040,208,0-7 days
RES-00578,Wednesday,FALSE,FALSE,184.8,332.64,166.32,0-7 days
RES-00579,Tuesday,FALSE,TRUE,170,149.6,149.6,31+ days
RES-00580,Friday,TRUE,FALSE,208,416,208,31+ days
RES-00581,Saturday,TRUE,FALSE,208,936,187.2,15-30 days
RES-00582,Thursday,FALSE,FALSE,208,915.2,183.04,8-14 days
RES-00583,Sunday,FALSE,TRUE,210,1050,210,31+ days
RES-00584,Saturday,TRUE,FALSE,189,189,189,15-30 days
RES-00585,Friday,TRUE,FALSE,105.6,316.8,105.6,0-7 days
RES-00586,Wednesday,FALSE,TRUE,260,1404,234,0-7 days
RES-00587,Tuesday,FALSE,FALSE,149.6,394.94,131.65,15-30 days
RES-00588,Thursday,FALSE,FALSE,149.6,620.84,124.17,31+ days
RES-00589,Thursday,FALSE,FALSE,184.8,325.25,162.62,15-30 days
RES-00590,Saturday,TRUE,FALSE,153,765,153,0-7 days
RES-00591,Thursday,FALSE,FALSE,208,374.4,187.2,31+ days
RES-00592,Sunday,FALSE,TRUE,210,420,210,15-30 days
RES-00593,Tuesday,FALSE,TRUE,170,1020,170,31+ days
RES-00594,Friday,TRUE,FALSE,168,672,168,31+ days
RES-00595,Monday,FALSE,FALSE,168,302.4,151.2,0-7 days
RES-00596,Tuesday,FALSE,FALSE,184.8,303.07,151.54,0-7 days
RES-00597,Saturday,TRUE,FALSE,189,470.61,156.87,0-7 days
RES-00598,Sunday,FALSE,FALSE,96,157.44,78.72,0-7 days
RES-00599,Monday,FALSE,FALSE,168,840,168,31+ days
RES-00600,Tuesday,FALSE,FALSE,96,480,96,15-30 days
RES-00601,Tuesday,FALSE,FALSE,136,359.04,119.68,15-30 days
RES-00602,Tuesday,FALSE,TRUE,210,1134,189,15-30 days
RES-00603,Thursday,FALSE,FALSE,136,544,136,8-14 days
RES-00604,Sunday,FALSE,FALSE,149.6,149.6,149.6,0-7 days
RES-00605,Tuesday,FALSE,FALSE,136,239.36,119.68,15-30 days
RES-00606,Saturday,TRUE,FALSE,96,518.4,86.4,31+ days
RES-00607,Saturday,TRUE,FALSE,168,697.2,139.44,15-30 days
RES-00608,Tuesday,FALSE,FALSE,108,537.84,89.64,8-14 days
RES-00609,Monday,FALSE,TRUE,120,120,120,15-30 days
RES-00610,Sunday,FALSE,FALSE,149.6,372.5,124.17,8-14 days
RES-00611,Friday,TRUE,FALSE,189,166.32,166.32,15-30 days
RES-00612,Monday,FALSE,FALSE,168,826.56,137.76,31+ days
RES-00613,Sunday,FALSE,FALSE,96,288,96,15-30 days
RES-00614,Saturday,TRUE,FALSE,149.6,897.6,149.6,15-30 days
RES-00615,Tuesday,FALSE,TRUE,120,648,108,8-14 days
RES-00616,Sunday,FALSE,FALSE,184.8,184.8,184.8,15-30 days
RES-00617,Monday,FALSE,FALSE,234,1151.28,191.88,0-7 days
RES-00618,Tuesday,FALSE,TRUE,170,557.6,139.4,31+ days
RES-00619,Tuesday,FALSE,TRUE,120,597.6,99.6,31+ days
RES-00620,Friday,TRUE,FALSE,234,617.76,205.92,0-7 days
RES-00621,Saturday,TRUE,FALSE,149.6,149.6,149.6,31+ days
RES-00622,Thursday,FALSE,FALSE,208,374.4,187.2,31+ days
RES-00623,Thursday,FALSE,FALSE,168,697.2,139.44,15-30 days
RES-00624,Thursday,FALSE,TRUE,120,108,108,15-30 days
RES-00625,Thursday,FALSE,FALSE,96,236.16,78.72,15-30 days
RES-00626,Sunday,FALSE,FALSE,168,504,168,31+ days
RES-00627,Sunday,FALSE,FALSE,168,840,168,15-30 days
RES-00628,Saturday,TRUE,FALSE,234,468,234,31+ days
RES-00629,Sunday,FALSE,TRUE,260,1294.8,215.8,15-30 days
RES-00630,Tuesday,FALSE,FALSE,184.8,369.6,184.8,15-30 days
RES-00631,Friday,TRUE,FALSE,108,354.24,88.56,0-7 days
RES-00632,Wednesday,FALSE,TRUE,120,393.6,98.4,31+ days
RES-00633,Thursday,FALSE,TRUE,210,1045.8,174.3,8-14 days
RES-00634,Thursday,FALSE,FALSE,208,517.92,172.64,31+ days
RES-00635,Sunday,FALSE,FALSE,108,648,108,31+ days
RES-00636,Friday,TRUE,FALSE,136,816,136,8-14 days
RES-00637,Wednesday,FALSE,FALSE,96,172.8,86.4,31+ days
RES-00638,Monday,FALSE,FALSE,168,168,168,31+ days
RES-00639,Thursday,FALSE,FALSE,208,852.8,170.56,0-7 days
RES-00640,Wednesday,FALSE,FALSE,136,669.12,111.52,15-30 days
RES-00641,Monday,FALSE,TRUE,170,557.6,139.4,8-14 days
RES-00642,Monday,FALSE,FALSE,208,1098.24,183.04,31+ days
RES-00643,Tuesday,FALSE,TRUE,210,861,172.2,31+ days
RES-00644,Friday,TRUE,FALSE,136,119.68,119.68,0-7 days
RES-00645,Friday,TRUE,FALSE,234,767.52,191.88,31+ days
RES-00646,Friday,TRUE,FALSE,184.8,739.2,184.8,31+ days
RES-00647,Sunday,FALSE,FALSE,96,253.44,84.48,8-14 days
RES-00648,Monday,FALSE,FALSE,149.6,897.6,149.6,15-30 days
RES-00649,Saturday,TRUE,FALSE,168,336,168,15-30 days
RES-00650,Thursday,FALSE,TRUE,120,600,120,15-30 days
RES-00651,Friday,TRUE,FALSE,96,157.44,78.72,0-7 days
RES-00652,Monday,FALSE,TRUE,170,564.4,141.1,15-30 days
RES-00653,Sunday,FALSE,FALSE,228.8,457.6,228.8,15-30 days
RES-00654,Saturday,TRUE,FALSE,168,168,168,15-30 days
RES-00655,Saturday,TRUE,FALSE,149.6,299.2,149.6,15-30 days
RES-00656,Monday,FALSE,FALSE,96,78.72,78.72,0-7 days
RES-00657,Wednesday,FALSE,FALSE,234,411.84,205.92,31+ days
RES-00658,Saturday,TRUE,TRUE,170,918,153,8-14 days
RES-00659,Tuesday,FALSE,FALSE,96,84.48,84.48,15-30 days
RES-00660,Sunday,FALSE,FALSE,228.8,915.2,228.8,15-30 days
RES-00661,Friday,TRUE,FALSE,108,442.8,88.56,31+ days
RES-00662,Thursday,FALSE,FALSE,149.6,620.84,124.17,15-30 days
RES-00663,Wednesday,FALSE,FALSE,149.6,131.65,131.65,15-30 days
RES-00664,Sunday,FALSE,FALSE,149.6,673.2,134.64,15-30 days
RES-00665,Saturday,TRUE,FALSE,208,549.12,183.04,15-30 days
RES-00666,Sunday,FALSE,FALSE,168,302.4,151.2,0-7 days
RES-00667,Saturday,TRUE,TRUE,170,765,153,15-30 days
RES-00668,Thursday,FALSE,TRUE,260,915.2,228.8,15-30 days
RES-00669,Sunday,FALSE,FALSE,168,836.64,139.44,15-30 days
RES-00670,Saturday,TRUE,FALSE,234,702,234,31+ days
RES-00671,Monday,FALSE,FALSE,168,295.68,147.84,15-30 days
RES-00672,Tuesday,FALSE,FALSE,168,697.2,139.44,31+ days
RES-00673,Wednesday,FALSE,TRUE,260,702,234,31+ days
RES-00674,Thursday,FALSE,FALSE,96,288,96,8-14 days
RES-00675,Wednesday,FALSE,FALSE,96,398.4,79.68,15-30 days
RES-00676,Tuesday,FALSE,FALSE,184.8,369.6,184.8,15-30 days
RES-00677,Wednesday,FALSE,TRUE,120,324,108,0-7 days
RES-00678,Thursday,FALSE,FALSE,149.6,673.2,134.64,0-7 days
RES-00679,Wednesday,FALSE,FALSE,136,669.12,111.52,8-14 days
RES-00680,Saturday,TRUE,FALSE,96,96,96,0-7 days
RES-00681,Wednesday,FALSE,TRUE,210,210,210,15-30 days
RES-00682,Tuesday,FALSE,FALSE,189,156.87,156.87,31+ days
RES-00683,Saturday,TRUE,FALSE,234,468,234,31+ days
RES-00684,Monday,FALSE,FALSE,136,598.4,119.68,8-14 days
RES-00685,Monday,FALSE,FALSE,105.6,432.96,86.59,8-14 days
RES-00686,Sunday,FALSE,FALSE,234,936,234,0-7 days
RES-00687,Tuesday,FALSE,TRUE,260,426.4,213.2,31+ days
RES-00688,Wednesday,FALSE,FALSE,234,205.92,205.92,31+ days
RES-00689,Saturday,TRUE,FALSE,228.8,228.8,228.8,15-30 days
RES-00690,Thursday,FALSE,FALSE,184.8,975.74,162.62,31+ days
RES-00691,Thursday,FALSE,FALSE,136,272,136,15-30 days
RES-00692,Sunday,FALSE,TRUE,210,945,189,31+ days
RES-00693,Monday,FALSE,FALSE,168,739.2,147.84,31+ days
RES-00694,Monday,FALSE,FALSE,136,244.8,122.4,0-7 days
RES-00695,Thursday,FALSE,FALSE,136,489.6,122.4,8-14 days
RES-00696,Friday,TRUE,TRUE,170,510,170,31+ days
RES-00697,Monday,FALSE,FALSE,96,384,96,8-14 days
RES-00698,Tuesday,FALSE,TRUE,260,852.8,213.2,15-30 days
RES-00699,Friday,TRUE,FALSE,136,122.4,122.4,0-7 days
RES-00700,Wednesday,FALSE,FALSE,149.6,394.94,131.65,15-30 days
RES-00701,Saturday,TRUE,FALSE,168,295.68,147.84,8-14 days
RES-00702,Thursday,FALSE,FALSE,208,374.4,187.2,15-30 days
RES-00703,Thursday,FALSE,TRUE,260,215.8,215.8,15-30 days
RES-00704,Monday,FALSE,FALSE,96,239.04,79.68,8-14 days
RES-00705,Monday,FALSE,FALSE,96,96,96,15-30 days
RES-00706,Wednesday,FALSE,FALSE,189,464.94,154.98,31+ days
RES-00707,Thursday,FALSE,FALSE,136,669.12,111.52,8-14 days
RES-00708,Monday,FALSE,FALSE,168,557.76,139.44,15-30 days
RES-00709,Tuesday,FALSE,TRUE,120,422.4,105.6,15-30 days
RES-00710,Thursday,FALSE,FALSE,105.6,278.78,92.93,15-30 days
RES-00711,Saturday,TRUE,FALSE,105.6,528,105.6,15-30 days
RES-00712,Sunday,FALSE,FALSE,105.6,175.3,87.65,31+ days
RES-00713,Saturday,TRUE,FALSE,105.6,316.8,105.6,8-14 days
RES-00714,Tuesday,FALSE,TRUE,120,422.4,105.6,31+ days
RES-00715,Friday,TRUE,FALSE,96,288,96,31+ days
RES-00716,Sunday,FALSE,FALSE,189,189,189,31+ days
RES-00717,Friday,TRUE,FALSE,96,84.48,84.48,31+ days
RES-00718,Thursday,FALSE,FALSE,136,272,136,8-14 days
RES-00719,Monday,FALSE,FALSE,228.8,201.34,201.34,15-30 days
RES-00720,Friday,TRUE,FALSE,96,345.6,86.4,15-30 days
RES-00721,Tuesday,FALSE,TRUE,210,630,210,15-30 days
RES-00722,Sunday,FALSE,TRUE,260,780,260,15-30 days
RES-00723,Wednesday,FALSE,FALSE,149.6,448.8,149.6,8-14 days
RES-00724,Monday,FALSE,FALSE,96,398.4,79.68,31+ days
RES-00725,Saturday,TRUE,FALSE,228.8,949.52,189.9,0-7 days
RES-00726,Saturday,TRUE,FALSE,228.8,201.34,201.34,15-30 days
RES-00727,Saturday,TRUE,TRUE,120,480,120,31+ days
RES-00728,Monday,FALSE,FALSE,136,451.52,112.88,0-7 days
RES-00729,Wednesday,FALSE,FALSE,184.8,306.77,153.38,31+ days
RES-00730,Monday,FALSE,FALSE,168,840,168,15-30 days
RES-00731,Sunday,FALSE,FALSE,136,334.56,111.52,15-30 days
RES-00732,Sunday,FALSE,FALSE,105.6,350.59,87.65,8-14 days
RES-00733,Friday,TRUE,TRUE,170,141.1,141.1,31+ days
RES-00734,Saturday,TRUE,FALSE,96,86.4,86.4,0-7 days
RES-00735,Tuesday,FALSE,FALSE,208,416,208,0-7 days
RES-00736,Wednesday,FALSE,FALSE,105.6,259.78,86.59,31+ days
RES-00737,Friday,TRUE,TRUE,260,260,260,15-30 days
RES-00738,Wednesday,FALSE,FALSE,168,168,168,0-7 days
RES-00739,Monday,FALSE,FALSE,105.6,190.08,95.04,15-30 days
RES-00740,Friday,TRUE,FALSE,208,1023.36,170.56,31+ days
RES-00741,Wednesday,FALSE,FALSE,96,478.08,79.68,31+ days
RES-00742,Tuesday,FALSE,FALSE,153,612,153,15-30 days
RES-00743,Friday,TRUE,FALSE,168,139.44,139.44,15-30 days
RES-00744,Tuesday,FALSE,FALSE,105.6,422.4,105.6,31+ days
RES-00745,Friday,TRUE,FALSE,228.8,375.23,187.62,15-30 days
RES-00746,Thursday,FALSE,FALSE,168,697.2,139.44,15-30 days
RES-00747,Friday,TRUE,FALSE,189,680.4,170.1,31+ days
RES-00748,Monday,FALSE,FALSE,234,468,234,15-30 days
RES-00749,Saturday,TRUE,FALSE,149.6,748,149.6,0-7 days
RES-00750,Wednesday,FALSE,TRUE,170,850,170,15-30 days
RES-00751,Friday,TRUE,FALSE,234,767.52,191.88,8-14 days
RES-00752,Thursday,FALSE,FALSE,189,756,189,15-30 days
RES-00753,Tuesday,FALSE,TRUE,210,756,189,0-7 days
RES-00754,Saturday,TRUE,FALSE,168,504,168,0-7 days
RES-00755,Monday,FALSE,FALSE,96,480,96,31+ days
RES-00756,Wednesday,FALSE,TRUE,210,1045.8,174.3,0-7 days
RES-00757,Friday,TRUE,TRUE,170,765,153,0-7 days
RES-00758,Saturday,TRUE,TRUE,120,360,120,31+ days
RES-00759,Saturday,TRUE,FALSE,208,208,208,31+ days
RES-00760,Saturday,TRUE,TRUE,260,1279.2,213.2,15-30 days
RES-00761,Thursday,FALSE,FALSE,108,442.8,88.56,15-30 days
RES-00762,Monday,FALSE,FALSE,108,354.24,88.56,15-30 days
RES-00763,Thursday,FALSE,TRUE,210,1108.8,184.8,31+ days
RES-00764,Monday,FALSE,FALSE,168,672,168,8-14 days
RES-00765,Thursday,FALSE,FALSE,168,504,168,0-7 days
RES-00766,Friday,TRUE,FALSE,234,702,234,15-30 days
RES-00767,Saturday,TRUE,FALSE,108,97.2,97.2,15-30 days
RES-00768,Thursday,FALSE,FALSE,136,136,136,31+ days
RES-00769,Saturday,TRUE,FALSE,228.8,411.84,205.92,31+ days
RES-00770,Sunday,FALSE,FALSE,168,168,168,8-14 days
RES-00771,Thursday,FALSE,FALSE,168,840,168,15-30 days
RES-00772,Friday,TRUE,FALSE,184.8,184.8,184.8,15-30 days
RES-00773,Thursday,FALSE,FALSE,168,688.8,137.76,0-7 days
RES-00774,Wednesday,FALSE,TRUE,210,1108.8,184.8,31+ days
RES-00775,Monday,FALSE,FALSE,136,244.8,122.4,15-30 days
RES-00776,Wednesday,FALSE,FALSE,105.6,278.78,92.93,31+ days
RES-00777,Sunday,FALSE,FALSE,184.8,739.2,184.8,15-30 days
RES-00778,Tuesday,FALSE,FALSE,96,157.44,78.72,0-7 days
RES-00779,Monday,FALSE,FALSE,96,159.36,79.68,0-7 days
RES-00780,Sunday,FALSE,FALSE,168,840,168,8-14 days
RES-00781,Tuesday,FALSE,FALSE,136,111.52,111.52,0-7 days
RES-00782,Saturday,TRUE,FALSE,208,624,208,15-30 days
RES-00783,Wednesday,FALSE,FALSE,189,156.87,156.87,15-30 days
RES-00784,Saturday,TRUE,FALSE,234,617.76,205.92,8-14 days
RES-00785,Wednesday,FALSE,FALSE,105.6,262.94,87.65,0-7 days
RES-00786,Saturday,TRUE,TRUE,260,1144,228.8,8-14 days
RES-00787,Friday,TRUE,FALSE,189,680.4,170.1,8-14 days
RES-00788,Wednesday,FALSE,FALSE,149.6,526.59,131.65,0-7 days
RES-00789,Saturday,TRUE,FALSE,208,832,208,15-30 days
RES-00790,Monday,FALSE,FALSE,184.8,487.87,162.62,15-30 days
RES-00791,Saturday,TRUE,FALSE,136,680,136,31+ days
RES-00792,Wednesday,FALSE,FALSE,168,139.44,139.44,8-14 days
RES-00793,Tuesday,FALSE,FALSE,108,291.6,97.2,31+ days
RES-00794,Monday,FALSE,FALSE,184.8,184.8,184.8,0-7 days
RES-00795,Thursday,FALSE,FALSE,189,378,189,8-14 days
